1401716042,310.1900,312.5000,310.1900,312.2100,100700
1401716351,309.7400,310.4700,309.7400,310.1800,52800
1401716641,309.7800,310.5100,309.5200,309.7200,55300
1401716944,309.6201,310.1100,309.5400,310.1000,40900
1401717299,309.8994,310.0400,309.2500,309.7700,25200
1401717595,311.0000,311.0000,309.8400,309.9013,30100
1401717844,309.9500,310.9500,309.6200,310.8200,64800
1401718198,308.3920,310.1400,308.3920,310.0000,45500
1401718441,308.5550,308.8800,308.1100,308.3900,58400
1401718744,309.1680,309.3900,308.4800,308.4800,22200
1401719069,309.1500,309.4600,309.0200,309.0400,27300
1401719340,308.7000,309.1800,308.5500,308.9000,14400
1401719653,308.7700,309.1000,308.5900,308.5900,12400
1401719955,308.6520,309.0400,308.4900,308.8200,21700
1401720246,308.4200,308.6900,307.8000,308.6300,44700
1401720549,308.0050,308.5550,308.0000,308.4300,18800
1401720842,307.5200,308.1500,307.5000,308.1500,31500
1401721199,307.5700,307.8500,307.4310,307.5200,35200
1401721443,307.5800,307.7700,307.2500,307.5600,45300
1401721745,307.6500,307.7300,307.4300,307.6000,32400
1401722065,308.7580,308.7580,307.8200,307.8300,33300
1401722342,309.0000,309.0660,308.2200,308.5060,25100
1401722641,308.8700,309.2700,308.8300,309.0700,14300
1401722994,309.4000,309.7995,308.6200,308.7900,26500
1401723240,308.9635,309.3600,308.7900,309.3500,27200
1401723540,308.8700,309.1000,308.6700,308.9420,8800
1401723894,309.4900,309.5950,308.8625,308.8625,26000
1401724142,310.0500,310.1000,309.4200,309.5000,32400
1401724440,310.2200,310.4450,310.0100,310.0750,23900
1401724754,309.9100,310.2500,309.6200,310.2500,18000
1401725064,309.7135,310.0735,309.7101,309.9850,4800
1401725342,309.6900,309.8700,309.6710,309.7325,5600
1401725646,309.8405,309.8405,309.5100,309.7500,9000
1401725941,308.9000,309.8600,308.7500,309.8100,16100
1401726244,308.6400,309.0800,308.6400,308.9100,10600
1401726541,308.5550,308.7860,308.3000,308.6100,12300
1401726850,308.7100,308.7100,308.4300,308.6000,9800
1401727145,308.3100,308.7550,308.3100,308.6000,9100
1401727443,308.1900,308.3300,308.0100,308.3200,14300
1401727757,308.2600,308.4200,308.1400,308.3200,10700
1401728097,307.8200,308.2600,307.8200,308.1700,49500
1401728342,307.6800,308.0400,307.6000,307.8200,24700
1401728654,308.2700,308.3300,307.6650,307.7900,10500
1401728945,308.4800,308.4800,307.8500,308.2500,10300
1401729245,308.5339,308.6900,308.3000,308.5000,14800
1401729559,308.2800,308.6000,308.2800,308.5300,11400
1401729851,308.1500,308.3010,307.9000,308.3000,13300
1401730147,308.3000,308.4600,307.9101,307.9101,20600
1401730441,308.1300,308.2550,307.9300,308.1600,12300
1401730743,307.6200,308.1800,307.6000,308.1100,17300
1401731051,307.4900,307.7700,307.4900,307.6400,18200
1401731343,307.4300,307.7200,307.3500,307.4500,12300
1401731640,307.5900,307.8000,307.4400,307.4900,11200
1401731971,307.7400,307.9200,307.6700,307.6700,13200
1401732242,307.6300,307.9200,307.5900,307.7800,14700
1401732540,307.3500,307.7799,307.3500,307.6000,21300
1401732882,307.3150,307.7280,307.0600,307.3700,20900
1401733155,307.6300,307.7500,307.0000,307.3400,20600
1401733441,307.8599,307.9400,307.6200,307.8300,11400
1401733748,307.5500,308.0600,307.5300,307.8600,12100
1401734042,307.2500,307.8800,307.0800,307.6700,27700
1401734399,307.5000,307.6460,307.2700,307.2700,20400
1401734697,307.4360,307.5499,307.2600,307.4200,8600
1401734942,307.6800,307.6800,307.3900,307.4900,16300
1401735255,307.5500,307.6500,307.3910,307.5800,20300
1401735557,307.5800,307.5800,307.3100,307.5800,19300
1401735845,307.5750,307.6600,307.2800,307.5400,17200
1401736195,307.8700,307.9700,307.6500,307.6500,20200
1401736495,307.6200,308.0000,307.5300,307.8700,23900
1401736798,307.6950,307.7700,307.4900,307.6000,31200
1401737046,307.8800,308.0600,307.7000,307.7100,21100
1401737340,307.9500,308.0100,307.6810,307.8825,35000
1401737640,308.4100,308.4700,307.8540,307.9000,33000
1401737986,308.1900,308.4400,308.0300,308.4200,32200
1401738241,308.2600,308.3200,308.0700,308.1200,28500
1401738543,308.2700,308.4500,308.2300,308.3250,40100
1401738840,308.5000,308.5190,308.3000,308.3000,87900
1401739140,308.7700,308.9800,308.4000,308.5000,155700
1401739200,308.8300,308.8300,308.8300,308.8300,900
1401802499,305.8100,306.0000,305.1510,305.6300,0
1401802799,306.4700,306.4900,305.5500,305.7984,128600
1401803040,307.7535,307.9200,306.3000,306.4800,80500
1401803399,307.3500,307.9000,306.8800,307.5810,41500
1401803640,307.6800,307.8800,307.0000,307.2600,53900
1401803945,307.4600,307.7900,307.2000,307.6600,54200
1401804240,306.7000,307.5000,306.2900,307.3700,90500
1401804541,306.3700,307.1200,305.9700,306.9000,78200
1401804846,305.8100,306.5000,305.7900,306.5000,39600
1401805142,305.6400,306.1900,305.6300,305.8000,39000
1401805468,306.1300,306.3000,305.7580,305.7580,23100
1401805741,306.4300,306.6100,305.9000,306.1200,28600
1401806050,306.1700,306.7600,306.1400,306.3900,18700
1401806340,306.2100,306.5600,306.2100,306.2500,9800
1401806641,305.8000,306.3800,305.7900,306.2400,26900
1401806944,305.6000,305.8600,305.3400,305.7800,42800
1401807242,305.4500,305.8800,305.4500,305.7440,19400
1401807544,305.7420,305.8400,305.3900,305.4899,22400
1401807842,305.3100,305.9600,305.3100,305.9000,26300
1401808145,305.4301,305.8300,305.0700,305.3100,54600
1401808450,305.2400,305.6400,305.1800,305.5399,16500
1401808796,305.5900,305.8700,305.0800,305.4199,46500
1401809043,306.3300,306.3400,305.2600,305.5900,40900
1401809340,305.7600,306.3100,305.7600,306.2900,44300
