1401716098,208.2100,209.3500,207.0500,207.3100,188300
1401716399,206.4000,208.2100,205.5102,208.2000,170000
1401716699,206.7500,207.6400,206.2700,206.4000,80100
1401716987,205.8600,206.8900,205.6700,206.5800,76200
1401717240,204.8999,206.2100,204.0000,205.5600,239500
1401717546,204.8940,204.9900,204.5000,204.7500,95600
1401717841,204.1300,204.7100,204.0000,204.7100,113100
1401718199,201.8999,204.5900,201.7501,204.2499,227500
1401718446,203.0425,203.3300,201.6700,201.8700,137500
1401718799,204.2500,204.6600,202.8600,202.9900,110700
1401719097,204.3175,204.9800,203.9600,204.3800,96200
1401719388,203.9600,204.7899,203.6300,204.2900,122700
1401719649,204.0500,204.0900,203.4000,203.9938,69600
1401719998,204.0500,204.5000,203.9100,204.0600,40700
1401720297,202.9200,204.2600,202.8300,204.0600,90000
1401720548,202.0450,203.0000,201.9000,202.8200,81600
1401720899,202.3000,202.5000,201.7200,201.8800,123000
1401721140,202.3200,202.4900,202.0000,202.4799,92800
1401721441,202.3100,202.4900,201.8200,202.3800,115000
1401721799,203.2500,203.2500,202.3600,202.4400,114600
1401722040,203.5600,203.8000,203.2300,203.2500,55300
1401722340,203.4300,203.6000,203.1003,203.5800,32400
1401722652,203.7100,203.8000,203.4100,203.4439,46700
1401722943,204.3600,204.4500,203.5100,203.6400,77100
1401723241,204.4200,204.4687,204.0000,204.3000,80000
1401723541,204.7200,205.0000,204.0600,204.3700,105200
1401723840,204.7899,204.9700,204.5380,204.7892,42000
1401724141,205.4000,205.4000,204.5000,204.7800,58500
1401724442,205.3400,205.8450,205.1000,205.4000,101800
1401724740,205.1600,205.4599,205.0000,205.3501,68300
1401725060,205.4800,205.5800,205.0500,205.2301,30700
1401725358,205.6000,205.8700,205.3400,205.4980,20600
1401725699,205.4600,205.7850,205.3500,205.4700,32300
1401725949,205.1000,205.5400,204.7600,205.4600,38000
1401726244,204.7000,205.1000,204.5100,204.9600,26600
1401726540,204.8900,204.9000,204.5600,204.6800,39600
1401726840,205.1200,205.2400,204.7901,204.8900,16300
1401727189,204.9100,205.0500,204.7000,205.0200,19500
1401727496,205.1240,205.1400,204.8500,204.9500,11000
1401727799,205.4200,205.5600,205.0100,205.1300,32900
1401728099,205.0500,205.5000,204.9001,205.4300,22400
1401728398,205.5900,205.6100,205.0000,205.1050,22000
1401728640,205.9841,206.4500,205.4400,205.5060,58700
1401728996,205.9100,206.1400,205.5500,206.0200,20500
1401729245,205.5500,205.9000,205.4000,205.9000,9100
1401729544,205.2600,205.5500,204.9000,205.4325,26500
1401729841,205.5478,205.7500,205.1000,205.2900,23500
1401730151,205.7300,206.0000,205.4600,205.5000,20900
1401730460,205.7399,205.7400,205.2405,205.7400,11900
1401730751,205.2300,205.7300,205.0100,205.7300,30400
1401731043,204.8110,205.4376,204.7800,205.2000,20900
1401731340,204.8000,205.2600,204.6800,204.8400,35300
1401731649,204.8000,205.1225,204.6600,204.8128,28000
1401731940,204.7156,204.8400,204.6200,204.7500,14500
1401732240,204.9600,204.9800,204.6600,204.7100,15300
1401732566,204.8341,204.9900,204.6900,204.8900,22100
1401732841,204.6597,204.8200,203.8400,204.7400,68000
1401733143,204.0240,204.5699,203.8600,204.3600,25200
1401733471,204.5000,204.5500,204.1200,204.2000,17800
1401733799,204.5000,204.7800,204.1800,204.4300,20900
1401734057,204.4050,204.9000,204.2200,204.5100,22800
1401734399,204.9999,204.9999,204.4600,204.5200,25800
1401734644,204.7700,204.9900,204.5700,204.9000,17400
1401734955,204.6000,204.7100,204.5200,204.6100,7000
1401735242,204.9200,204.9500,204.6200,204.6500,15300
1401735550,204.8300,204.9900,204.7100,204.9900,12400
1401735854,204.5800,204.9900,204.3001,204.9800,30700
1401736140,204.2400,204.7700,204.2200,204.5900,23200
1401736452,203.6800,204.4900,203.5600,204.3700,33800
1401736741,204.3100,204.3100,203.5900,203.5900,25200
1401737045,204.0000,204.3000,203.8300,204.3000,21100
1401737346,203.8600,204.0900,203.7500,204.0900,20000
1401737663,204.5001,204.5699,203.8450,203.8900,45200
1401737941,204.0700,204.5456,204.0700,204.5000,58400
1401738241,204.3350,204.3400,204.0300,204.2000,67400
1401738599,204.0550,204.4000,203.8400,204.3600,64400
1401738841,204.9800,204.9900,204.0500,204.0500,119000
1401739140,204.6900,204.9800,204.2500,204.9800,149300
1401739200,204.7000,204.7000,204.7000,204.7000,47800
1401802441,204.7920,205.4000,203.0000,203.3325,0
1401802799,204.3803,205.1900,203.2500,204.6200,72200
1401803099,204.2200,204.9500,204.0100,204.6800,50100
1401803348,204.7600,204.8100,204.0000,204.2200,68100
1401803641,205.0360,205.4290,204.2000,204.5400,51900
1401803940,207.3490,207.8400,204.9600,205.0100,197500
1401804241,207.2730,208.0000,207.0000,207.3000,151900
1401804545,207.1562,207.5000,207.0000,207.2700,60000
1401804845,206.4400,207.1600,205.6800,207.1500,101600
1401805140,206.1500,206.9000,206.0000,206.4490,104900
1401805440,206.4000,206.6000,206.1000,206.2580,22300
1401805795,206.1600,207.1862,206.1000,206.4700,38600
1401806084,206.6600,206.7700,206.2500,206.3100,17500
1401806340,206.4600,207.4399,206.3400,206.6500,74100
1401806640,205.2800,206.5800,205.2700,206.3019,62900
1401806943,205.6499,205.7500,204.3900,205.5000,79400
1401807299,205.2500,205.8260,205.2500,205.6500,61700
1401807595,205.2844,205.7000,205.0000,205.2200,65300
1401807899,205.7300,205.7400,205.3700,205.4400,40800
1401808140,206.1500,206.3600,205.5000,205.5700,82100
1401808440,205.5100,206.3599,205.5000,206.1250,66100
1401808751,205.0000,205.7000,205.0000,205.5400,26500
1401809042,204.8600,205.4300,204.6200,205.0000,54700
