1401716042,556.1700,559.8000,556.0400,559.8000,85800
1401716340,555.0400,556.2920,554.5310,556.2920,45100
1401716643,554.3600,555.3700,554.2500,555.0300,30600
1401716983,552.0400,554.6000,552.0400,554.3300,37300
1401717244,553.3100,553.6800,552.2700,552.7000,30500
1401717595,552.7700,553.6000,552.1900,553.3400,20800
1401717841,550.5500,552.6300,550.5000,552.4800,55400
1401718140,546.5800,550.7900,546.3400,550.5000,114600
1401718444,548.0820,548.1700,546.3900,546.3900,43700
1401718741,548.4600,548.8400,547.6000,547.8000,37200
1401719040,547.0000,548.7100,547.0000,548.6600,28600
1401719340,545.8700,547.4400,545.7300,547.0000,57000
1401719652,547.7700,548.5200,546.0000,546.0500,40800
1401719947,548.0100,548.5500,547.7800,547.8600,21600
1401720296,548.0000,548.1700,547.2500,548.1700,21500
1401720544,547.8500,548.1700,547.6100,548.0000,22800
1401720843,547.8850,548.1700,547.4100,547.7000,18900
1401721140,548.1700,548.1700,547.7800,548.0400,14300
1401721452,548.2600,548.6600,548.1200,548.1700,16000
1401721740,549.8300,549.8700,548.3000,548.5200,17100
1401722048,550.3800,551.1300,549.8300,549.8400,24800
1401722368,550.2220,550.7300,549.5700,550.5120,11700
1401722655,549.2700,550.3000,549.0001,550.0100,7100
1401722945,550.5220,551.0000,549.1500,549.1500,15300
1401723240,550.3000,550.9100,549.9100,550.6200,17900
1401723555,550.7900,550.8600,550.5000,550.6000,9100
1401723841,551.8400,552.0800,550.7700,550.7700,15200
1401724149,551.5400,551.9500,551.3600,551.9400,4700
1401724441,552.2900,552.7100,551.4000,551.5500,22100
1401724748,551.8000,552.1200,551.1336,552.1200,7100
1401725077,551.6600,551.7500,551.3500,551.5300,4300
1401725362,551.6600,551.8000,551.4000,551.6200,5400
1401725642,551.8790,551.8800,551.4600,551.6000,9500
1401725955,551.1500,551.8800,551.1500,551.8700,5700
1401726244,550.3700,551.2935,550.3300,551.0100,10800
1401726590,550.6150,550.8048,550.3300,550.3500,10000
1401726845,550.4300,550.8620,550.3500,550.5700,5200
1401727155,550.6000,550.6500,550.3600,550.6500,3200
1401727490,550.5900,550.5900,550.3600,550.5400,2400
1401727689,551.0500,551.2900,550.6600,550.8800,4500
1401728096,551.2000,551.2000,550.9860,551.1000,3500
1401728399,551.4100,551.5800,551.1000,551.1500,6400
1401728651,551.6000,551.8000,551.3500,551.5900,7300
1401728940,551.9900,552.0000,551.2200,551.7000,6500
1401729282,551.7341,552.1800,551.5800,552.0000,6500
1401729550,552.0000,552.1100,551.6300,551.8100,4600
